,Date,User,Tweet
1041,2020-08-02 03:11:02+00:00,merdekadotcom,"Kasus Fetish Jarik, Unair Skorsing Terduga Pelaku dan Terima 15 Pengaduan: Universitas Airlangga (Unair) Surabaya menerima 15 laporan melalui help center yang dibuka, terkait kasus pelecehan seksual fetish jarik berkedok riset oleh mahasiswa bernama… https://t.co/WzeZ1uPOuq"
1042,2020-08-01 15:06:02+00:00,jpnncom,Universitas Airlangga (Unair) Surabaya menerima sebanyak 15 aduan dari korban dugaan kasus pelecehan seksual Gilang bungkus kain jarik. #Unair https://t.co/UqNhY0R5HQ
1043,2020-07-31 14:53:27+00:00,TrijayaNewsid,"Polisi menduga korban pelecehan seksual fetish bungkus kain jarik oknum mahasiswa Universitas Airlangga, Gilang, berjumlah banyak. @Unair_Official #Gilang #GilangBungkus #mahasiswa  
https://t.co/e2pUkxL2ya"
1044,2020-07-30 17:37:57+00:00,_nauval__,@AryaZulvikar (..) hal yang serupa. Anda pernah mengikuti kasus pelecehan seksual di salah satu universitas ternama di indonesia ? Yang ujungnya diselesaikan secara non-litigasi. Karena apa ? Karena identitas pelaku ditutupi. Lalu mau sampai kpan kelonggaran bagi pelaku pelecehan seksual ini ?
1045,2020-07-30 16:04:06+00:00,kompascom,"Universitas Airlangga Surabaya menegaskan, kegiatan penelitian mahasiswa Fakultas Ilmu Budaya tidak ada yang mengarah kepada pelecehan seksual. https://t.co/dTeLlmyZbw"
1046,2020-07-30 14:09:16+00:00,n_zufar_s,"Membaca berita pelecehan seksual dgn fetish tidak wajar yg dilakukan salah satu mahasiswa kampus ternama gw cuma berharap pihak Universitas bisa menyelesaikan kasus ini secara terbuka, menghukum pelaku, dan melindungi para korban."
1047,2020-07-30 13:00:05+00:00,ini_surabaya,"Dekan Fakultas Ilmu Budaya (FIB) Universitas Airlangga (Unair) Surabaya, Diah Ariani Arimbi mengeluarkan 11 pernyataan sikap untuk menindaklanjuti informasi atas dugaan adanya pelecehan seksual yang dilakukan oleh… https://t.co/cgC7d7qanG"
1048,2020-07-30 10:10:58+00:00,tempodotco,"Universitas Airlangga Surabaya berjanji akan menghukum pelaku pelecehan seksual fetish kain jarik berkedok riset. Ketua Pusat Informasi dan Humas Unair, Suko Widodo, mengatakan kampus tak akan melindungi pelaku.
#unair #pelecehanseksual
https://t.co/90EhdIHwYV"
1049,2020-07-30 09:36:06+00:00,tempodotco,"Universitas Airlangga Surabaya akan menghukum mahasiswanya yang diduga melakukan pelecehan seksual fetish kain jarik berkedok riset.
#unair #riset 
https://t.co/EE7w8PT2xH"
1050,2020-07-30 09:34:33+00:00,antaranews_bali,"Unair tindak tegas predator ""fetish"" jarik mahasiswa: Universitas Airlangga (Unair) Surabaya akan mengambil tindakan tegas terhadap mahasiswanya yang diduga predator yang melakukan pelecehan seksual “fetish” (orang memiliki dorongan seksual yang… https://t.co/eBFNHTZo5C https://t.co/l8nO3MUmkK"
1051,2020-07-30 09:00:12+00:00,BEMFIBUA,Badan Eksekutif Mahasiswa Fakultas Ilmu Budaya Universitas Airlangga mengecam keras tindakan pelecehan seksual yang jelasnya telah menimbulkan keresahan dalam skala yang luas. Berikut pernyataan sikap kami. Atas perhatiannya kami ucapkan terima kasih.
1052,2020-07-30 08:59:59+00:00,BEMFIBUA,"Sehubungan dengan kasus pelecehan seksual yang dilakukan oleh Gilang, sebagai salah satu mahasiswa Fakultas Ilmu Budaya Universitas Airlangga, kami, selaku pihak yang berwenang untuk menindaklanjuti kasus ini telah berdiskusi dan menyatakan sebuah sikap."
1053,2020-07-30 08:41:02+00:00,SasindoUNAIR,"Sehubungan dengan adanya dugaan kasus pelecehan seksual yang dilakukan oleh salah satu mahasiswa Bahasa dan Sastra Indonesia Fakultas Ilmu Budaya Universitas Airlangga,"
1054,2020-07-30 08:20:35+00:00,BEMFIBUA,Pernyataan Resmi Fakultas Ilmu Budaya Universitas Airlangga terkait dugaan adanya kasus pelecehan seksual yang dilakukan salah satu mahasiswa Fakultas Ilmu Budaya Universitas Airlangga. https://t.co/IZdyhsfXit
1055,2020-07-30 07:36:54+00:00,FIB_Unair,Pernyataan Resmi Fakultas Ilmu Budaya Universitas Airlangga terkait dugaan adanya kasus pelecehan seksual yang dilakukan salah satu mahasiswa Fakultas Ilmu Budaya Universitas Airlangga. https://t.co/j9HiG1YPZv
1056,2020-07-22 22:27:13+00:00,Mjohnsamosir,"@KompasTV Memanfaatkan sebagai dosen  pembimbing skripsi di Universitas Mataram NTB, seorang dosen di FH melakukan perbuatan pelecehan seksual terhadap Mahasiswi. Sudah 3 orang Mahasiswi Yg melapor, pihak kampus akhirnya memutuskan menskors sang dosen tak boleh mengajar selama 5 tahun"
1057,2020-07-22 14:08:57+00:00,ugmtoday,"Oknum dosen Fakultas Hukum, Universitas Mataram, Nusa Tenggara Barat (NTB), diskors lima tahun setelah melakukan pelecehan seksual kepada salah seorang mahasiswi saat sedang bimbingan skripsi. https://t.co/GWdDv6CbD4"
1058,2020-07-22 01:50:16+00:00,insidelombok_,Lagi ramai dibahas Komisi Etik Fakultas Hukum Universitas Mataram memberi sanksi hukuman skorsing atau pemberhentian sementara oknum dosen pelaku pelecehan seksual terhadap mahasiswinya. https://t.co/JOLRBHAsHT
1059,2020-07-21 23:50:32+00:00,kompascom,"Oknum dosen Fakultas Hukum, Universitas Mataram, Nusa Tenggara Barat (NTB), diskors lima tahun setelah melakukan pelecehan seksual kepada mahasiswi. https://t.co/PlJkJKFFVo"
1060,2020-07-21 11:27:26+00:00,indozonemedia,Seorang oknum dosen di Fakultas Hukum Universitas Mataram terbukti melakukan pelecehan seksual terhadap mahasiswinya sendiri. #KAMUHARUSTAU https://t.co/6HeOBr4P6q
1061,2020-06-27 12:59:31+00:00,izawardi61,"Mantap!! Akhirnya ada juga yang berani angkat isu ini. Karena aing sendiri ngerasa ITB masih sangat kurang memperhatikan isu ini, jauh dibandingkan universitas lain yang udah bikin peraturan terkait pelecehan seksual. https://t.co/zVnCfk8ReP"
1062,2020-06-27 11:27:59+00:00,bem_unpad,"-c- dan Penanganan Pelecehan Seksual di Lingkungan Universitas Padjadjaran.

Cek peraturan lengkapnya, yuk!
https://t.co/xhNNysBEIR
https://t.co/xhNNysBEIR
https://t.co/xhNNysBEIR

Bagaimana tanggapan Kema Unpad?

#EksplorasiMakna https://t.co/zc5ZqMmXuN"
1063,2020-06-27 11:27:58+00:00,bem_unpad,"[PERATURAN PELECEHAN SEKSUAL UNPAD]

Halo, Kema Unpad!

Salah satu PTN-BH yang telah memiliki Peraturan Rektor perihal penanganan kekerasan seksual adalah Universitas Gadjah Mada.

Baru-baru ini, Unpad turut mengesahkan Peraturan Rektor Nomor 16 Tahun 2020 tentang Pencegahan -c- https://t.co/FouE7qB1Ur"
1064,2020-06-11 05:23:15+00:00,MuhamadLiabtari,"Masalah UKT hanyalah salah satu dari yang nampak tentang kebobrokan Universitas ini, Lainnya ada: Dosen Cabul, Pelecehan Seksual, Nepotisme, Korupsi, Ketidak Profesionalan Pengajar dan Staff nya dll. Hingga kini Instrumen Kampus belum bergerak membenahinya.
#GunungDjatiMenggugat https://t.co/tyTueVnbhO"
1065,2020-06-10 14:24:46+00:00,kswrdn,untuk apa jadi universitas terbaik kalo ga ngurusin kasus pelecehan seksual https://t.co/HpC7DaD4aN
1066,2020-06-10 09:13:58+00:00,bemunri,"Lalu bagaimana dengan Universitas Riau?
.
Sebelum membahas lebih jauh tentang pelecehan seksual, penting sekali untuk memahami dan menyadari akan terjadinya perbuatan tersebut disekitar kita. Karena perbuatan pelecehan seksual terkadang dianggap biasa dan wajar oleh"
1067,2020-05-25 01:14:04+00:00,ferdifitra999,"@monsverr @hell0kayeen @hanipkwrn @susupisankk @Asknonym Apa benar gak ada yg berani speak up (selain korban) soal kasus pelecehan seksual oleh IM, mahasiswa Universitas Islam Indonesia Yogyakarta? Kenapa?"
1068,2020-05-16 05:37:36+00:00,bem_unpad,"-c- dari tindakan tersebut.

Bagaimana dengan Unpad? Apakah kampus kita sudah aman dari predator seksual?

Pusat Riset Gender dan Anak Universitas Padjadjaran akan mengadakan webinar ""Kampus Aman Tanpa Pelecehan dan Kekerasan Seksual"" dengan jadwal tertera di poster."
1069,2020-05-12 06:44:49+00:00,bemvokasiub,"Maka dari itu, kami dari Unit Pemberdayaan Perempuan Progresif EM UB 2020 ingin meminta seluruh mahasiswa Brawijaya menjadi responden dari kuesioner Anti kekerasan dan pelecehan seksual di Universitas Brawijaya. Pengisian kuesioner melalui link berikut: 

https://t.co/rmtdujC4IG"
1070,2020-05-12 02:00:00+00:00,TirtoID,"Tepat hari ini 22 tahun lalu, mahasiswa Universitas Trisakti memulai aksinya. Hari itu, aparat keamanan melakukan berbagai kekerasan: penembakan, pemukulan, hingga pelecehan seksual. #MozaikTirto

https://t.co/7yzy5mwoxn"
1071,2020-05-11 13:48:33+00:00,dustofmay,"@hahaharta nggak ada tempat buat pelaku pelecehan seksual di universitas mbak. kecuali kalo sampean kuliah di univ2 yg mau melindungi nama baik kampus kaya yg dilakukan investigasi tirto selama tahun 2019 lalu. banyak kampus pelindung pelecehan seksual, beruntungnya UII engga termasuk"
1072,2020-05-10 05:23:04+00:00,edunewsid,"Terduga Pelecehan Seksual di Kampus UII, Grafolog Ungkap Fakta ini: JAKARTA, EDUNEWS.ID-Saat ini sedang ramai diperbincangkan kasus pelecehan seksual yang menyita sorotan publik terlebih dunia perkampusan. Mendadak nama Kampus Universitas Islam Indonesia… https://t.co/Fnj9PEVkWs"
1073,2020-05-10 04:48:18+00:00,Sahamdomin,"Tanpa toleransi: Universitas Australia, pemerintah sadar atas tuduhan pelecehan seksual terhadap siswa
Link:https://t.co/hI6hk83Tol

#agenpoker #agendomino #agendominoonline #agensakong #bandarq #aduQ #capsasusun #BeritaTerkini #agenbola #agenbolaterbaik #agenjudionlineterpercaya https://t.co/ohXvuYQZ4N"
1074,2020-05-09 13:51:10+00:00,bukamatanews,"Kasus dugaan pelecehan seksual yang dilakukan seorang alumni (Universitas Islam Indonesia (UII), Ibrahim Malik, kini berbuntut panjang.

https://t.co/SLK0grTh9K"
1075,2020-05-09 07:52:05+00:00,fahmi_alfansi,Lagi Puasa Ramadhan kok ada berita pelecehan seksual yang menimpa mahasiswi Indonesia di Australia? Melibatkan alumni universitas swasta bersimbol agama pula.
1076,2020-05-08 12:58:43+00:00,Galihzainur1,"tapi berdasar pengakuan korban dan bukti dan sakai lain yang ada.
Ah sebagai alumnus Universitas Melbourne dan penerima AAS, rasanya nggak trima baca pelaku pelecehan seksual ini masih kuliah di sana. Dia harus mempertanggungjawabkan perbuatannya pada korban2 yg mengalami trauma."
1077,2020-05-07 06:09:56+00:00,inewsdotid,Lembaga Bantuan Hukum (LBH) Yogyakarta telah menerima laporan pengaduan pelecehan seksual yang diduga dilakukan mahasiswa S-2 alumni Universitas Islam Indonesia (UII). Jumlah korban yang melapor ke LBH mencapai 30 mahasiswi dari sejumlah universitas. https://t.co/YJWUTEGQG1
1078,2020-05-05 14:11:17+00:00,himmahonline,"[Reportase]
Mengetahui adanya dugaan kasus pelecehan seksual di Universitas Islam Indonesia (UII), reporter kami langsung menelusuri kasus tersebut. Tepat 29 April 2020, kami berkesempatan untuk mendengarkan cerita dari salah satu penyintas yaitu V 
https://t.co/piLGKIZkAR"
1079,2020-05-04 11:06:15+00:00,wisnu167,"@VICE_ID @isssadai https://t.co/nQofsoQiUe

Kasus pelecehan seksual kembali menerpa lingkungan kampus. Alumnus yang telah membawa citra buruk pada Universitas Islam Indonesia (UII) tersebut berinisial IM."
1080,2020-05-03 14:25:17+00:00,detikcom,Universitas Islam Indonesia (UII) Yogyakarta bersikap tegas dalam kasus dugaan pelecehan seksual yang dilakukan salah seorang alumni berinisial IM. P https://t.co/NbMBI7vFl6
1081,2020-05-03 13:43:39+00:00,bundetin,Universitas Islam Indonesia (UII) Yogyakarta bersikap tegas dalam kasus dugaan pelecehan seksual yang dilakukan salah seorang alumni berinisial IM. Pihak kampus pun meminta agar IM kooperatif. #logo #logodesign #art #LulusJalurCorona https://t.co/ZEn1pBhT1X via @pinterest
1082,2020-05-03 09:43:50+00:00,antaranews,"""Ini sikap UII. Ini pesan kuat yang disampaikan oleh UII. Jangan main-main dengan pelecehan atau kekerasan seksual,"" kata Rektor Universitas Islam Indonesia Fathul Wahid. #pelecehanseksual
#UII #mahasiswa

https://t.co/M62JEZVNHW"
1083,2020-05-03 07:03:41+00:00,irwan_emha,"Sikap UII jelas dan berpihak pada korban, beda sama di UI
https://t.co/pj7G94gdbV😞😞

RILIS MEDIA UNIVERSITAS ISLAM INDONESIA TENTANG DUGAAN TINDAK PELECEHAN DAN KEKERASAN SEKSUAL OLEH IM https://t.co/sxinYFfNm2"
1084,2020-05-03 01:00:04+00:00,UIIYogyakarta,Rilis Media Universitas Islam Indonesia Tentang Dugaan Tindak Pelecehan dan Kekerasan Seksual oleh IM https://t.co/U73MzBF8iG
1085,2020-05-02 20:38:59+00:00,A_Nugraha27,RILIS MEDIA UNIVERSITAS ISLAM INDONESIA TENTANG DUGAAN TINDAK PELECEHAN DAN KEKERASAN SEKSUAL OLEH IM https://t.co/FBjb1nISR5
1086,2020-04-30 11:21:25+00:00,srikandinavian,"Srikandi Universitas Islam Indonesia (UII) segera memberikan pernyataan sikap atas kasus pelecehan seksual yang dilakukan oleh Ibrahim Malik (IM) alumnus @UIIYogyakarta angkatan 2012 jurusan arsitektur yang lulus pada 2016.

sumber: https://t.co/LEzgDZsqf2 https://t.co/AA3D9lz8nA https://t.co/SaKbvxhaHJ"
1087,2020-04-30 06:37:54+00:00,pal_stepper,@inibukandillan @KCahyanii12 -pelecehan seksual dosen ke mahasiswa seperti yg terjadi di beberapa universitas)
1088,2020-04-29 20:13:09+00:00,himmahonline,"[PERNYATAAN SIKAP] Pada 28 April 2020, kami, pimpinan Universitas Islam Indonesia (UII) membaca selebaran daring yang dibuat oleh Aliansi UII Bergerak terkait dengan dugaan pelecehan seksual yang dilakukan oleh IM, alumnus UII yang lulus pada 2016.

https://t.co/xsnZ8PFsQ1"
1089,2020-04-22 19:05:44+00:00,xylans,jadi selama masa working from home ini sudah ada entah berapa kasus pelecehan seksual dan pemerkosaan dan dua di antara pelaku yang di-up di Twitter adalah mahasiswa Universitas Indonesia. jangan sampe bikin malu kayak UGM aja nih dosen dosennya.
1090,2020-04-22 13:07:54+00:00,_elephantbad,"@angewwie Jangankan kasus pelecehan seksual, nuntut pembagian almamater sama jaket universitas yg gak dikasih sampe udah kelewat satu semester, padahal udah jadi hak mahasiswa baru, dan bikin gelombang protes yg ga terlalu masif aja, pihak kampus menggunakan powernya loh..."
1091,2020-04-22 09:15:34+00:00,emptystics,"akhir2 ini banyak kasus pelecehan seksual terungkap dari universitas negeri ternama di Indonesia. banyak yang heran, padahal kampus bagus, padahal kampus terbaik tapi kok..... 
tapi, kenapa ngga berpikir sebaliknya?
kampus tsb membuka wadah merangkul korban dan mendorong-"
1092,2020-03-22 12:00:14+00:00,istrisuperman,"YASS AKHIRNYA ADA KAMPUS YANG TIDAK LEWAT ""JALUR DAMAI"" DALAM PELECEHAN SEKSUAL

IKUT SENENG LIAT UPH. TERNYATA MASIH ADA UNIVERSITAS KAYAGINI YANG SERIUS DALAM MENGATASI PELECEHAN SEKSUAL HEHEW https://t.co/Vi0MX3YP0e"
1093,2020-03-20 06:03:03+00:00,sayapasif,Pelecehan Seksual Dilarang pada Pamflet Asrama Universitas Kyoto https://t.co/fIEP3LZARI https://t.co/VdUMWrK692
1094,2020-03-19 16:00:22+00:00,JapaneseStation,Pelecehan Seksual Dilarang pada Pamflet Asrama Universitas Kyoto https://t.co/gaki8X01hU
1095,2020-03-19 00:20:33+00:00,adekumala,Respek untuk manajemen 👏. Seharusnya semua lembaga/organisasi/perusahaan membuat pernyataan seperti ini kalau ada kasus pelecehan seksual. Terutama UNIVERSITAS! Bukan malah melindungi pelaku. https://t.co/JdcaUU7Pad
1096,2020-03-09 09:18:24+00:00,AboutTNG,"Seorang mahasiswa Fakuktas Tarbiyah Universitas Islam Negeri Syarif Hidayatullah Jakarta di Ciputat, Tangerang Selatan, dikabarkan menjadi korban pelecehan seksual.

Ia mengaku, telah dipegang-pegang bagian dada… https://t.co/0i7lq9WHN8"
1097,2020-03-05 14:11:33+00:00,raraulia,"[A THREAD]
""Mahasiswi Universitas Islam Menjadi Korban Pelecehan Seksual di Jalanan""

Semoga bisa jadi pelajaran bagi banyak pihak agar tidak terulang lagi kejadian serupa."
1098,2020-03-05 13:00:08+00:00,boeconomica,"[HARD NEWS] Pelecehan Seksual di Lingkungan Kampus, Bagaimana Respon Pihak Universitas?

Pihak rektorat telah merespon kasus ini. Namun, pernyataan Rektor UI di depan media sangat disayangkan oleh korban.

Selengkapnya di: https://t.co/s740h43sYR

#SebatasKataKataBukanBudayaKami"
1099,2020-02-28 05:46:58+00:00,tvOneNews,"Mahasiswi Universitas Indonesia (UI) mengaku menjadi korban dugaan pelecehan seksual di lingkungan kampusnya sendiri. Baca selengkapnya klik https://t.co/BCX72CRhnL

#tvOneNews #NewsOne #vivanews #KasusPencabulan #MahasiswiUI https://t.co/JA7zfDQW6B"
1100,2020-02-28 04:09:00+00:00,kompascom,"Seorang mahasiswi Universitas Indonesia, Depok, Jawa Barat, mengalami pelecehan seksual di kampusnya sendiri, Rabu (26/2/2020) sore. &gt; #Megapolitan

https://t.co/NkZo5xVU7s"
1101,2020-02-28 04:03:56+00:00,tribuntimur,"Viral di Media Sosial, Mahasiswi Universitas Indonesia Alami Pelecehan Seksual Malah Disalahkan https://t.co/bA7TUCDuD2"
1102,2020-02-21 06:25:00+00:00,terasid,"Polda Sumbar akhirnya menetapkan dosen Universitas Negeri Padang sebagai tersangka kasus pelecehan seksual terhadap mahasiswi.

Artikel asli dimuat di mitra Teras, Langgam https://t.co/rCfoncowD2"
1103,2020-02-20 20:12:02+00:00,topinfo_id,Universitas Michigan Selidiki Kasus Pelecehan Seksual https://t.co/CdJYgyGtFO
1104,2020-02-20 19:54:03+00:00,republikaonline,Lima mantan pasien dokter Universitas Michigan mengaku jadi korban pelecehan seksual https://t.co/FWt5oDbEYr
1105,2020-02-13 15:14:18+00:00,BBCIndonesia,Beberapa universitas dinilai 'membungkam' para pengadu kasus pelecehan seksual. https://t.co/knoXouuPlr https://t.co/zYHRAXIKK2
1106,2020-02-12 06:01:31+00:00,masjeprich,"Nih klo Universitas Negri Jepang ada kasus pelecehan seksual dan bemnya diem aja, wah yo emang rung tau di banden watu ndase kui https://t.co/NnyOaoXsbq"
1107,2020-02-03 01:31:00+00:00,terasid,"Dosen di Universitas Negeri Padang yang diduga lakukan pelecehan seksual kepada mahasiswi, diusulkan diberhentikan. Tapi Pak Dosen melawan, ogah dipecat.

Artikel asli dimuat di mitra Teras, Langgam https://t.co/4mbD0eznCb"
1108,2020-02-01 15:53:05+00:00,rizalarjuna68,"@Goring28 @musniumar @googlenews Maksudnya mahasiwa yg ditangkap karna kasus pelecehan seksual itu..🙂
di Universitas tak terkreditasi sekalipun kampus tdk boleh dipakai arena berpolitik praktis.. UGM bukan kaleng2 bro.."
1109,2020-01-21 01:30:12+00:00,Adolf2004,BBC News Indonesia - Pelecehan seksual di universitas di Inggris 'tidak teratasi' karena prosedur yang lemah https://t.co/Qs1hTcnHIo
1110,2020-01-19 16:13:17+00:00,NgurahSuryaKu,Pelecehan seksual di universitas di Inggris ‘tidak teratasi’ karena prosedur yang lemah https://t.co/Sr4vfSFTwl https://t.co/B7DYN2UQNk
1111,2020-01-19 16:13:13+00:00,BiarTauNews,Pelecehan seksual di universitas di Inggris ‘tidak teratasi’ karena prosedur yang lemah https://t.co/22PXcAIrGD https://t.co/AAL7wtuW4y
1112,2020-01-19 16:13:10+00:00,SemetonBali_id,Pelecehan seksual di universitas di Inggris ‘tidak teratasi’ karena prosedur yang lemah https://t.co/P8beJ62muJ https://t.co/yL1dikggDj
1113,2020-01-19 16:13:08+00:00,sewabusdibali,Pelecehan seksual di universitas di Inggris ‘tidak teratasi’ karena prosedur yang lemah https://t.co/xvy0ynEQy6 https://t.co/4emDcomz2p
1114,2020-01-19 15:52:02+00:00,ArdanNews,Pelecehan seksual di universitas di Inggris 'tidak teratasi' karena prosedur yang lemah: Pelecehan seksual yang dihadapi para mahasiswi di kampus-kampus Inggris sulit untuk diatasi karena lambatnya langkah-langkah dari pihak universitas. https://t.co/fxK2M7tIE8
1115,2020-01-19 13:53:33+00:00,tossfmbandaaceh,Pelecehan seksual di universitas di Inggris 'tidak teratasi' karena prosedur yang lemah https://t.co/YXJuzqv9DT https://t.co/6AcBImvot4
1116,2020-01-19 13:03:09+00:00,BBCIndonesia,"Pelecehan seksual di universitas di Inggris 'tidak teratasi' karena prosedur yang lemah
https://t.co/UCwRYyrcQS https://t.co/OCx7OVQVl4"
1117,2020-01-19 06:28:31+00:00,eranusantaracom,"Kasus dugaan pelecehan seksual yang dilakukan oleh dosen Universitas Negeri Padang terhadap mahasiswinya Kamis (10/12) lalu, menjadi perbincangan hangat ditengah masyarakat Sumbar sejak beberapa hari terakhir.

FY… https://t.co/bPbJLtO26Y"
1118,2020-01-19 05:53:09+00:00,eranusantaracom,"Kasus Pelecehan Seksual Dosen UNP, Masyarakat Nilai Pihak Universitas Lalai - https://t.co/YtkDONEnYX"
1119,2020-01-14 09:28:39+00:00,bemunri,"Apa itu 4P?

4P merupakan singkatan dari Pusat Pengaduan Permasalahan Perempuan. Dibentuk sebagai wadah bagi perempuan untuk menyampaikan permasalahan yang dihadapinya dalam lingkup Universitas Riau, seperti kasus bullying, pelecehan seksual,"
1120,2020-01-10 03:39:23+00:00,Raraha1024,"Dari kasus ini seharusnya universitas di Indonesia bisa mencontoh bagaimana menangani kasus pelecehan seksual yg melibatkan sivitasnya, bukan membungkam korban atas #namabaikkampus tetapi mendukung korban bersuara agar pelaku bisa dihukum berat. https://t.co/jQEVGuM0UN"
1121,2020-01-07 00:35:00+00:00,pasfm,"Reynhard Sinaga pria asal Indonesia, divonis penjara seumur hidup dalam kasus perkosaan dan pelecehan seksual terhadap 48 pria di Manchester Inggris. Reynhard tiba di Inggris tahun 2007 untuk belajar pascasarjana di Manchester University dan meneruskan S3 di Universitas Leeds."
1122,2020-01-02 13:11:29+00:00,cogitosih,@collegemenfess Boleh dong. Kecuali kalo itu kasus pelecehan seksual di Universitas SENSOR SENSOR.
1123,2019-12-31 09:51:21+00:00,TRANS7,Polisi benarkan adanya pelecehan seksual di Universitas Telkom? #Redaksi https://t.co/Yh7vAJSrPp
1124,2019-12-31 02:01:02+00:00,aqibmarufin,"Terjadi lagi. Dan kenapa selalu tak pernah selesai.

Pelecehan Seksual di Universitas Telkom: Pelaku Hanya Disanksi Maaf https://t.co/YUbQUB1K7a"
1125,2019-12-17 05:50:59+00:00,barssrt,"Semenjak gerakan #MeToo makin banyak wanita yg berani menyuarakan perlawanan terhadap pelecehan seksual, tapi kok ya akademisi rela menggunakan segala cara demi sebuah ""prestisius"" nama universitas https://t.co/RHpHDsIpVl"
1126,2019-12-17 05:17:00+00:00,JeromePolin,Seharusnya pihak universitas bertindak tegas mengusut setiap kasus pelecehan seksual dan memberi efek jera bagi para pelaku. Pun pihak berwenang selain universitas juga seharusnya membantu korban kalau mau menghentikan kasus pelecehan seksual.
1127,2019-12-17 05:10:44+00:00,JeromePolin,"Universitas seharusnya menjadi tempat yang aman dan bahkan jauh dari kata pelecehan seksual, karena seharusnya universitas adalah tempat orang berpendidikan dan bermoral."
1128,2019-12-03 04:44:03+00:00,haljepofficial,"Aktivis Jepang meminta pemerintah, universitas dan perusahaan mengambil langkah-langkah drastis guna mengurangi terjadinya pelecehan seksual di kalangan mahasiswa pencari kerja. Masalah ini tersembunyi karena para korban enggan berbicara ke publik."
1129,2019-11-27 04:50:31+00:00,kpp_pa,"Untuk menangani tingginya kasus incest dan pelecehan seksual anak di Bengkulu, pemda tlh melakukan MoU dgn @Kemenkumham_RI , @Kemenag_RI , serta perguruan tinggi utk mendukung perlindungan anak melalui program One Student One Family (OSSOF) di 8 angkatan Universitas Bengkulu."
1130,2019-11-25 05:35:03+00:00,inmalangraya,Mahasiswa Universitas Negeri Malang Sosialisasi Waspada Pelecehan Seksual Lewat Poster https://t.co/VoRjFiYQKz
1131,2019-11-23 11:07:00+00:00,ani_nyebar,"Masa di universitas - tempat yang mestinya mewakili iman yang benar.  Susah melaporkan, lebih susah lagi hidup bertahun-tahun setelah dilecehkan seksual #pelecehan @retnosetyawat @akurifah https://t.co/fH9CIjoBJq https://t.co/bR8u9QQRjL"
1132,2019-11-03 01:24:01+00:00,neverokayprjct,"Baca liputan info Bintaro saat Never Okay Project memberikan seminar di Psikologi Universitas Pembangunan Jaya hari kamis lalu! 👇🏽

Apa yang Harus Kita Lakukan Bila Menjadi Korban Pelecehan Seksual https://t.co/AoY8LfEF9Q"
1133,2019-10-08 11:38:28+00:00,BBCIndonesia,"[Video] Peringatan: Tayangan ini bisa mengganggu kenyamanan Anda.

Dosen universitas di Afrika Barat terekam melakukan pelecehan seksual pada mahasiswi. Selama setahun, reporter BBC menyamar sebagai mahasiswi dan mengabadikan kecabulan ini dengan kamera tersembunyi. #SexForGrades https://t.co/iQxIWIYBFR"
1134,2019-10-07 04:21:33+00:00,News24Xx,Pelecehan Seksual Dilakukan Oleh Begitu Banyak Dosen Di Universitas Afrika Barat https://t.co/KCBSJjr47X https://t.co/XT2iCEVbAU
1135,2019-10-07 04:21:33+00:00,Riau24Com,Pelecehan Seksual Dilakukan Oleh Begitu Banyak Dosen Di Universitas Afrika Barat https://t.co/cy3ckYCC47 https://t.co/GRPD9jmynA
1136,2019-09-26 19:53:19+00:00,hkz_changsub,"bekerja pada Lee Shin. Aku sudah memeriksa data dirinya. Dia adalah salah lulusan ilmu fisika Universitas Korea, tapi karena terlibat kasus pelecehan seksual tak ada perusahaan yang mau memperkerjakaannya. Aku rasa itu adalah alasan Lee Shin mempekerjakannya."""
1137,2019-09-15 13:00:00+00:00,ui_krp,"Fakta mengejutkan terkait kurangnya penanganan kasus pelecehan seksual di kampus oleh  Ikhaputri Widiantini, pengajar di Fakultas Ilmu Budaya Universitas Indonesia.

Simak di artikel berikut --&gt; https://t.co/Hs8n1I3rfU https://t.co/qD2Vr2bsjK"
1138,2019-09-03 04:21:07+00:00,Humas_Polda_Ktg,"Polda Kalteng Kembangkan Kasus Oknum Dosen Cabul

Kasus Oknum Dosen Universitas Palangka Raya (UPR) berinisial PS (53) yang diduga telah melakukan pelecehan seksual kepada mahasiswinya terus dikembangkan oleh… https://t.co/TZj8O1ko3S"
1139,2019-09-02 04:47:07+00:00,antarasumbar,Dinsos bantu pemulihan trauma mahasiswi korban pelecehan seksual oleh oknum dosen Universitas Palangka Raya https://t.co/WiXEizyvyu
1140,2019-08-31 02:04:06+00:00,icblues,"Ada lagi kasus pelecehan seksual terhadap mahasiswi di kampus. Universitas Palangkaraya memecat si dosen &amp; akan menyurati kementerian soal status PNS si dosen
https://t.co/kd4SDiViLQ"
1141,2019-08-30 08:42:11+00:00,GesuriID,Oknum dosen Universitas Palangkaraya diduga melakukan pelecehan seksual kepada sejumlah mahasiswinya. #pdiperjuangan https://t.co/Eiiyc8pnRl
1142,2019-08-30 08:39:04+00:00,GesuriID,Gubernur Kalimantan Tengah Sugianto Sabran meminta kepada penegak hukum menjatuhkan hukuman seberat-beratnya jika oknum dosen Universitas Palangkaraya (UPR) terbukti melakukan pelecehan seksual kepada sejumlah mahasiswinya. #pdiperjuangan https://t.co/IHsGMmAZ2b
1143,2019-08-30 06:47:36+00:00,sketsindonews,Universitas Palangka Raya Angkat Bicara Pelecehan Seksual Oknum Dosen https://t.co/wVGxD9R2wI https://t.co/9TyFLmNBJf
